"rpid","oid","mid","name","level","datetime","content","like","rcount"
"1702232911","54916636","337157396","秋刀止水","5","2019-06-22 02:08:43","转自知乎：
我们为什么因为“还原神作”而愤怒？

是因为我们受到直接损失了吗？并没有，我玩我的你玩你的本来可以老死不相往来。

是因为给我们优质游戏体验的任天堂受到损失了吗？并没有，潜在用户重叠范围应该不大，能够造成的影响应该不大。

那到底在愤怒什么？

我们愤怒在资本的运作下，会有无数的无知的玩家给他们送钱，然后滋生更多无耻的换皮。

我们愤怒这些龌龊的抄袭，会代表游戏业“中国制造”的典型，中国游戏永远无法靠自己本身的实力在世界上立足。

我们愤怒这些卑鄙的小人，会成为中国游戏的开发者成功的典型，让未来的后继者只能学会这一条肮脏的道路。

他们有着国内排得上号的游戏开发资源，本可以正大光明地把自己的创意，想法去做到游戏里面去。但他们没有，他们选择了拿着别人的杰出作品，照样临摹一幅。

为什么中国的游戏开发者总是这么不齿？他们拿着远高于全市场平均的工资，却有着平均以下的道德观。

中国玩家什么时候才能玩到真正能够令自己自豪的游戏？就算一样是抽抽抽的也可以啊？

我们到底我什么而愤怒？我们为这些游戏厂商和我们同在中国而愤怒。

https://www.zhihu.com/question/330442616/answer/723005565","5","22"
"1702300464","54916636","33998919","贰零贰陆零Zi","5","2019-06-22 03:19:40","至少学的像点样子了……","0","0"
"1702294207","54916636","9032829","鉛筆工坊","6","2019-06-22 03:29:44","被国内的一些想法弄得无语了举个例子
“这个游戏他抄袭了塞。。。”
“管他抄没抄袭好玩就行”
这种想法才是让我惊讶的地方，不知道什么时候起我们国家好像已经习惯了“抄袭”这一件事情
似乎已经寻常到再也不能寻常，mhy作为国内二次元的领军（?）人反而能做出这种碰瓷式营销的行为才是让人感到可怕的地方，并且即使这样的换皮游戏也有玩家愿意为其买单，我所害怕的是以后可能中国游戏在国际上的名声就代表了抄袭，代表了中国游戏只会找游戏换皮，然后这些厂家越做越大反而让后来者也跟着这条道路上走过去。
=
转自知乎的一段话
“他们有着国内排得上号的游戏开发资源，本可以正大光明地把自己的创意，想法去做到游戏里面去。但他们没有，他们选择了拿着别人的杰出作品，照样临摹一幅。”","4","0"
"1702314498","54916636","295454600","冰火丨武藤十梦","4","2019-06-22 04:06:29","我在这里跟大家说一点，千万不要充值不然你会发现你充的钱够买一台NS加塞尔达，然后任天堂的最强法务部出手游戏关服倒闭，就算任天堂不出手，既然腾讯代理了switch也会出手","3","4"
"1702348776","54916636","275991240","ASDFGSWS","5","2019-06-22 05:51:43","顶我，同志们，一个游戏最重要的是什么？好玩与放松，你游的游戏放松就算了（赶诶后期）但是我觉得还是很好玩的，我在海外也待了一段时间里。没有人像“你们”一样喷原神的。在没有确定违法，不道德，的情况下。只要是个让玩家觉得好玩的游戏就是好游戏。很明显，任大大现在并不像告。我承认，这个你游的宣传很垃圾，策划智力低下。但是为什么他们会这样做？因为“你们”想看。“你们”就是喜欢搞事。你游抄就抄，只要任大大不告，其他公司不告，这就是好游戏。什么碰瓷营销，宣传。就是为了满足某些人的胃口，就算你游炒作，是谁在炒作？还不是那些人。再谈抄袭，如果不借鉴（抄袭）如何提高？有种你拍着胸脯说你长怎么大从来没有用过别人的思维写作文？再说抄多少只是个五十步笑百步的问题罢了。要是真谈抄袭，请把除了苹果以外的手机都砸了。总的来说，碰瓷营销不对，你游是不该这样做。但是无脑黑更不对，反正任大不告你游（现在）就说明你游是有吸引到了大厂的关注，这是好事。而且有些“大哥”说要创新，请注意现在什么事情都要资金，即使是抄袭。你觉得你游有钱吗？企儿，网以都不敢去抄，你游的胆量就值得敬佩。万一被告抄袭，大不了直接倒闭。只有有这这种精神才能创新，不然“你们”可能连灭罢都见不到了。我知道肯定会有钢筋来搞我，但我相信我的意思很明确，尝试新事物即使是抄袭（更何况还没定性）就值得尊重。你游敢做我就敢玩，反正bh3运营赚了钱就是有效的，只要不被定性抄袭原神就是值得尊重的。就算输了，大不了重头来过（marvel在拍铁人一时的心态，marvel赌赢了）顶上去，告诉”其他人”如果合法“借鉴”打出了中国的游戏名号（当然是正面）原神就跟3a大作无异顶我

我已经三年没评论了，在国外也读了3年书，真的好久没写中文，我真的不希望中国的小工作室被搞成这样。爱国爱的是未来，不是现在，未来才是我们该去争取的。你游可能不是中国游戏的未来，但可能是第一个吃螃蟹的人。顶我让大家看到，我不强求所有人爱原神，我只是不希望所有人都在黑原神。求你们了，算我给各位跪了。 求顶","1","6"
"1702362100","54916636","21021777","罗伊丶马斯坦","5","2019-06-22 06:12:58","塞尔达旷野之息dlc——原神","0","0"
"1702404466","54916636","43601832","快乐大本菅","5","2019-06-22 07:26:09","原神抄袭塞尔达传说？真是可笑。
神他妈pv画面玩法类似就叫做抄袭
真正的玩家都知道这两个游戏只是有点相似而已
辣鸡塞尔达碰瓷我们原神，蹭热度
极度恶心我们这些原神玩家[吐]","0","17"
"1702429404","54916636","7570437","关家三妹","6","2019-06-22 07:47:44","你米忽悠集结国内这么强的游戏制作团队，跟我说就做出这么个抄袭东西。是你们真的没能力吗，不是你们自己做的东西上不得排面，只能抄人家好的博眼球","3","6"
"1702439162","54916636","269510018","牛攵氵束负红莉木西","5","2019-06-22 07:57:46","喷子都拉黑，等公测的时候看看会不会冒出一大堆真香黑名单。","2","3"
"1702486742","54916636","22327246","_ytr_","6","2019-06-22 08:28:03","当我看到beta里怪物营地、草地里的章鱼，背包，等等这些显而易见的，似曾相识的，甚至是一模一样的东西，心里真的是愤怒又恨其不争。借鉴塞尔达真的没什么，现在市面上大多数游戏里都有元素是当年任天堂首创的（比如锁定，存档）但是原神从旷野之息里拿的也太多了吧？玩过旷野之息的人相信都能看得出的，而且感觉得到制作组根本没有认真动过心思，因为任天堂只管角色形象和ip，就这样“借鉴”，真的当我们玩家看不见吗？明明有这么好的团队，就是不肯自己设计点东西。这样做确实节约成本，精力和制作时间，但就算赚了钱，制作者的心里真的会有成就感吗？就像你在旁边很多人都看见的情况下抄了学霸卷子上的几道题，结果成绩出来老师表扬了你和学霸，旁边的知情者用复杂的神情看着你，如果是我，我一定会羞愧难当的吧。","2","0"
"1702484187","54916636","27451635","泉-镜花","5","2019-06-22 08:31:00","现在的人太太太天真了，米哈游不是傻子，不可能不知道自己的pv有塞尔达既视感。改改色调，换个画面顺序谁都没法喷。
那为什么米哈游要明知故犯呢？因为这就是营销手段，免费搭塞尔达热度，一大堆人脸红耳赤站派争论，官方什么都不用说，就有无数人拼命自发宣传，拼命看测试版验证。
作宣传业的同行，我给米哈游宣传部点赞！","2","4"
"1702504093","54916636","14522134","漱石zz","5","2019-06-22 08:42:19","其他游戏照搬崩三→抄袭
原神照搬其他游戏→借鉴
双标玩的好嗷??","5","4"
"1702581245","54916636","22224161","Airodia","5","2019-06-22 09:21:53","我来实锤！ 除了pv像塞尔达，开头场景抄袭RE：0，画风抄袭崩坏三，UI抄袭崩坏三，还有公司的logo居然敢抄袭业界大佬米哈游？这游戏肯定凉[滑稽][滑稽][滑稽]","2","0"
"1702585829","54916636","102386234","一个鳝变的男人","5","2019-06-22 09:27:07","爱玩玩，不玩滚？你们当初对迷你的态度怎么就不是这样子的呢？双标真厉害","2","1"
"1702595817","54916636","22912673","purif1edwater","5","2019-06-22 09:29:11","一定要加油啊米哈游!要不要再抄一个ff14[微笑]","3","0"
"1702605224","54916636","8553986","Mad川崎","6","2019-06-22 09:34:59","米卫兵 nmsl","1","0"
"1702606477","54916636","27151706","中二大表锅","5","2019-06-22 09:36:47","抄不抄袭厂商的事况且游戏还没出，单机什么的别想了哈！网游的路子到时候公测了进去玩玩剧情体验体验玩法，冲个首冲完事发现各种恶心的氪金点和体验差不多后该退就退了，该玩CSgo的玩CSgo该在海鲁拉大路夕阳下奔跑的奔跑，至于老任那边哈哈静观其变，影响到老任利益了最强法务部又不是开玩笑的，米哈游又不是傻子有自己的一套，游戏前期pv舆论给游戏弄火起来实物到手又是另一回事老任不至于告我一pv吧！[滑稽]","0","0"
"1702621774","54916636","252921964","起个名字贼不好起","5","2019-06-22 09:44:21","记得当初鬼泣5的时候不还有人说鬼泣抄崩崩崩吗，所以这是塞尔达抄原神[微笑][抠鼻]","4","0"
"1702628095","54916636","52214619","错词萌天音","6","2019-06-22 09:48:34","维护版权伸张正义?
就是想骂人√","4","0"
"1702624952","54916636","179036385","9527号学员","5","2019-06-22 09:48:41","卑鄙是卑鄙者的通行证， 
高尚是高尚者的墓志铭","0","0"
"1702631102","54916636","18462431","平平无奇小神木","5","2019-06-22 09:50:14","从放出的这个视频来看，玩法，界面UI甚至开头的剧情都忠实的抄袭了塞尔达，不论是刻意营销也好还是无耻抄袭也罢，这种行为都挺无耻的","0","0"
"1702629568","54916636","11698829","丿倾城灬流逝","6","2019-06-22 09:50:50","∠( ? 」∠)＿我记得有一个游戏也是，当时一万个人有一万个人说万物起源，叫起源先锋来着。","0","0"
"1702636599","54916636","397077451","ミチ","4","2019-06-22 09:51:43","求内测资格","0","0"
"1702646650","54916636","12743783","我的头像最可爱","6","2019-06-22 09:57:42","米哈游公司从崩3之前开始就是想要将类似主机游戏画质及游戏体验呈现在手机上，由于灵感出自于一些独立大作，在制作时进行借鉴（借鉴有些过度??）。显然，崩3是几乎实现了这一目标。米哈游公司已经有独到的次世代卡通渲染技术，以及成熟的3D游戏效果引擎。但是对游戏的主体策划不是很好，使得崩3存在诸多不足，目前玩家也在不断流失。再说说借鉴，过度借鉴就是抄袭，这个没得洗。崩3的诸多元素与白金工作室的游戏以及其他游戏雷同，在这方面网上的负面评价一堆。我是先入的崩3坑，现在有2年了，并且一直在玩着，在网上不同的评论中，我了解到了白金工作室的游戏，并且非常喜欢鬼泣，猎天使魔女系列，或许这也算是一种宣传作用吧（虽然是在一堆负面评论中的副产物）。

对于原神，我觉得借鉴的也确实有点过分了。我玩过一段时间botw（经济条件不想买主机，玩的盗版），对于通过一些游戏实况给我的感受，我觉得原神几乎就是把塞尔达优秀元素直接搬来的。如果抛开抄袭元素不谈，我倒是希望原神这个游戏可以活用这些从其他游戏的优势中再加以提高，创造出属于自己的玩法，开放世界，无限可能，希望原神玩法多元化，从玩家角度出发去对游戏模式进行细致修改。

作为一个米哈游游戏的粉丝，如果原神游戏公测我一定会尽快去玩，但是抄袭元素也不可能忽视。从借鉴而来，希望米哈游公司以后可以真正脱离过度借鉴。","0","0"
